mine_id,mine_name,subsidiary,mine_type,week,overdue_tasks,open_capas,overdue_capas,avg_capa_close_days_8w,near_miss_4w,incidents_12w,critical_findings_4w,expired_training_pct,invalid_attendance_pct_4w,low_trust_evidence_pct_4w,is_monsoon,y
7,Govindpur OCP,BCCL,opencast,2026-03-02,1,4,1,7.27,0,1,2,14.04,5.59,8.82,0,0
7,Govindpur OCP,BCCL,opencast,2026-03-09,2,1,2,4.8,1,0,1,4.55,2.52,5.15,0,0
7,Govindpur OCP,BCCL,opencast,2026-03-16,0,6,1,5.19,2,1,0,13.2,2.39,6.7,0,0
7,Govindpur OCP,BCCL,opencast,2026-03-23,2,2,1,6.33,4,1,1,3.98,3.87,8.34,0,0
7,Govindpur OCP,BCCL,opencast,2026-03-30,1,2,0,4.73,3,2,0,22.45,4.89,2.35,0,0
7,Govindpur OCP,BCCL,opencast,2026-04-06,1,3,2,8.25,4,0,2,7.24,4.32,3.87,0,0
7,Govindpur OCP,BCCL,opencast,2026-04-13,4,6,3,5.82,5,0,3,9.46,3.79,5.06,0,0
7,Govindpur OCP,BCCL,opencast,2026-04-20,1,2,0,6.8,3,0,1,0.0,5.88,4.98,0,0
7,Govindpur OCP,BCCL,opencast,2026-04-27,1,2,1,9.5,3,4,2,0.25,3.34,5.01,0,0
7,Govindpur OCP,BCCL,opencast,2026-05-04,3,7,2,4.98,3,0,0,8.1,2.25,3.01,0,0
7,Govindpur OCP,BCCL,opencast,2026-05-11,1,3,2,10.4,2,2,0,10.1,2.01,5.45,0,0
7,Govindpur OCP,BCCL,opencast,2026-05-18,3,4,0,5.07,4,1,2,15.74,1.33,0.68,0,0
7,Govindpur OCP,BCCL,opencast,2026-05-25,1,2,0,2.44,1,1,0,12.6,5.74,1.36,0,0
7,Govindpur OCP,BCCL,opencast,2026-06-01,0,3,2,4.3,0,1,2,19.64,3.31,5.27,0,0
7,Govindpur OCP,BCCL,opencast,2026-06-08,4,2,1,6.34,4,1,1,5.44,2.54,7.75,0,0
7,Govindpur OCP,BCCL,opencast,2026-06-15,1,4,1,6.82,4,1,0,7.19,1.98,8.78,0,0
7,Govindpur OCP,BCCL,opencast,2026-06-22,2,2,1,5.23,1,0,1,14.83,9.06,4.22,0,0
7,Govindpur OCP,BCCL,opencast,2026-06-29,3,6,1,6.96,3,0,1,15.37,5.3,2.09,0,1
7,Govindpur OCP,BCCL,opencast,2026-07-06,7,3,3,12.04,2,1,0,7.49,2.71,7.56,1,1
7,Govindpur OCP,BCCL,opencast,2026-07-13,6,4,0,7.5,5,1,3,10.68,7.44,4.52,1,0
7,Govindpur OCP,BCCL,opencast,2026-07-20,3,1,0,9.06,4,1,2,5.21,3.79,6.79,1,0
7,Govindpur OCP,BCCL,opencast,2026-07-27,0,5,1,8.49,2,2,2,15.24,10.42,0.45,1,1
7,Govindpur OCP,BCCL,opencast,2026-08-03,1,4,5,11.82,2,2,2,16.52,4.01,4.21,1,0
7,Govindpur OCP,BCCL,opencast,2026-08-10,2,2,1,9.14,4,2,1,11.12,7.23,5.41,1,0
7,Govindpur OCP,BCCL,opencast,2026-08-17,7,3,0,8.09,7,1,3,6.78,5.71,0.6,1,0
7,Govindpur OCP,BCCL,opencast,2026-08-24,3,7,2,9.75,1,2,3,13.11,5.29,3.93,1,0
7,Govindpur OCP,BCCL,opencast,2026-08-31,2,4,1,9.29,3,1,0,10.4,0.0,9.11,1,0
7,Govindpur OCP,BCCL,opencast,2026-09-07,5,4,2,7.33,2,5,1,11.54,4.35,4.48,1,0
7,Govindpur OCP,BCCL,opencast,2026-09-14,3,4,1,7.13,3,0,1,12.46,6.57,4.58,1,0
7,Govindpur OCP,BCCL,opencast,2026-09-21,1,10,3,3.88,3,1,3,8.23,1.93,6.98,1,0
8,Block-II OCP,BCCL,opencast,2026-01-05,3,5,1,3.6,2,2,1,10.18,5.69,1.12,0,0
8,Block-II OCP,BCCL,opencast,2026-01-12,5,9,1,4.5,2,1,0,1.85,6.82,3.45,0,0
8,Block-II OCP,BCCL,opencast,2026-01-19,3,4,1,7.81,4,1,0,14.47,2.67,4.75,0,0
8,Block-II OCP,BCCL,opencast,2026-01-26,1,6,0,5.93,1,2,1,11.21,3.46,6.44,0,1
8,Block-II OCP,BCCL,opencast,2026-02-02,1,5,2,6.1,0,1,0,8.99,4.75,0.94,0,0
8,Block-II OCP,BCCL,opencast,2026-02-09,2,7,0,3.44,3,0,1,7.2,1.71,1.26,0,0
8,Block-II OCP,BCCL,opencast,2026-02-16,2,5,3,8.53,2,0,1,18.8,7.9,4.88,0,0
8,Block-II OCP,BCCL,opencast,2026-02-23,5,2,2,8.88,0,1,1,11.9,1.28,7.51,0,0
8,Block-II OCP,BCCL,opencast,2026-03-02,1,3,1,7.28,1,1,1,9.06,5.61,6.47,0,0
8,Block-II OCP,BCCL,opencast,2026-03-09,1,2,1,5.31,2,1,0,7.75,4.25,3.68,0,0
8,Block-II OCP,BCCL,opencast,2026-03-16,2,2,2,10.15,2,0,1,11.93,3.98,8.83,0,0
8,Block-II OCP,BCCL,opencast,2026-03-23,1,8,2,9.52,6,1,0,13.2,0.0,5.41,0,0
8,Block-II OCP,BCCL,opencast,2026-03-30,4,2,1,9.08,1,1,1,13.04,4.34,7.48,0,0
8,Block-II OCP,BCCL,opencast,2026-04-06,1,4,0,5.36,1,1,2,16.44,5.94,4.45,0,0
8,Block-II OCP,BCCL,opencast,2026-04-13,3,4,1,4.25,1,0,0,8.92,2.68,4.32,0,1
8,Block-II OCP,BCCL,opencast,2026-04-20,3,6,1,7.74,2,1,0,10.82,5.95,3.88,0,0
8,Block-II OCP,BCCL,opencast,2026-04-27,2,6,3,8.14,0,2,0,16.36,0.0,4.42,0,0
8,Block-II OCP,BCCL,opencast,2026-05-04,3,4,0,7.36,3,3,1,9.37,2.68,5.13,0,0
8,Block-II OCP,BCCL,opencast,2026-05-11,1,7,1,3.52,3,0,0,12.93,0.48,1.79,0,0
8,Block-II OCP,BCCL,opencast,2026-05-18,2,4,2,9.44,0,2,0,9.28,1.98,7.53,0,0
8,Block-II OCP,BCCL,opencast,2026-05-25,2,6,1,6.13,1,1,1,9.3,1.82,7.84,0,0
8,Block-II OCP,BCCL,opencast,2026-06-01,4,4,1,5.36,4,0,0,7.03,4.04,3.43,0,0
8,Block-II OCP,BCCL,opencast,2026-06-08,1,4,1,5.57,4,0,2,14.06,3.77,3.18,0,0
8,Block-II OCP,BCCL,opencast,2026-06-15,4,1,1,9.55,3,0,0,14.1,1.83,7.99,0,0
8,Block-II OCP,BCCL,opencast,2026-06-22,2,4,1,4.43,2,0,1,8.28,5.6,8.0,0,0
8,Block-II OCP,BCCL,opencast,2026-06-29,5,5,0,6.92,0,1,2,9.5,3.34,2.26,0,0
8,Block-II OCP,BCCL,opencast,2026-07-06,8,8,1,9.2,4,4,2,9.76,7.54,2.2,1,1
8,Block-II OCP,BCCL,opencast,2026-07-13,7,6,2,6.75,2,2,3,17.6,3.05,7.1,1,0
8,Block-II OCP,BCCL,opencast,2026-07-20,6,4,0,6.92,2,4,5,11.03,5.84,2.72,1,0
8,Block-II OCP,BCCL,opencast,2026-07-27,0,3,1,9.49,1,0,3,16.15,7.77,4.96,1,0
8,Block-II OCP,BCCL,opencast,2026-08-03,1,2,0,7.98,5,0,3,15.79,3.6,4.73,1,1
8,Block-II OCP,BCCL,opencast,2026-08-10,2,3,2,8.32,1,4,2,10.46,1.59,2.93,1,0
8,Block-II OCP,BCCL,opencast,2026-08-17,6,5,3,7.17,3,0,1,5.1,1.3,4.54,1,0
8,Block-II OCP,BCCL,opencast,2026-08-24,3,9,1,10.4,6,2,1,6.4,3.62,0.29,1,0
8,Block-II OCP,BCCL,opencast,2026-08-31,2,7,4,11.94,3,2,4,11.68,3.45,5.07,1,0
8,Block-II OCP,BCCL,opencast,2026-09-07,3,5,2,7.33,2,2,4,10.62,6.43,3.8,1,0
8,Block-II OCP,BCCL,opencast,2026-09-14,1,4,0,11.36,5,2,1,20.09,3.15,5.28,1,0
8,Block-II OCP,BCCL,opencast,2026-09-21,1,4,0,4.39,6,3,2,11.12,5.92,4.27,1,0
9,Muraidih OCP,BCCL,opencast,2026-01-05,3,3,3,4.61,0,0,2,14.16,2.91,5.66,0,0
9,Muraidih OCP,BCCL,opencast,2026-01-12,4,3,0,6.84,2,1,1,2.53,3.77,5.39,0,1
9,Muraidih OCP,BCCL,opencast,2026-01-19,1,7,0,4.92,0,1,0,8.24,9.02,3.46,0,0
9,Muraidih OCP,BCCL,opencast,2026-01-26,3,1,1,9.22,3,1,1,14.25,4.42,5.5,0,0
9,Muraidih OCP,BCCL,opencast,2026-02-02,1,4,0,6.33,2,0,0,7.56,7.09,7.77,0,0
9,Muraidih OCP,BCCL,opencast,2026-02-09,2,6,0,4.19,5,2,0,14.16,5.69,6.48,0,0
9,Muraidih OCP,BCCL,opencast,2026-02-16,2,3,0,3.74,1,0,3,5.62,5.3,4.87,0,0
9,Muraidih OCP,BCCL,opencast,2026-02-23,2,6,2,9.33,2,0,0,12.1,0.0,2.76,0,0
9,Muraidih OCP,BCCL,opencast,2026-03-02,2,5,1,4.56,4,0,0,12.11,2.92,6.23,0,0
9,Muraidih OCP,BCCL,opencast,2026-03-09,1,6,1,4.1,2,0,0,8.02,7.08,3.79,0,0
9,Muraidih OCP,BCCL,opencast,2026-03-16,2,5,3,4.89,1,0,0,0.93,2.54,4.44,0,0
9,Muraidih OCP,BCCL,opencast,2026-03-23,2,1,1,4.13,5,1,0,4.81,6.29,5.13,0,0
9,Muraidih OCP,BCCL,opencast,2026-03-30,2,2,0,3.93,3,0,0,16.43,3.3,6.06,0,0
9,Muraidih OCP,BCCL,opencast,2026-04-06,3,6,1,8.47,0,2,0,13.24,5.37,6.21,0,0
9,Muraidih OCP,BCCL,opencast,2026-04-13,4,3,3,7.39,0,0,0,3.82,3.78,3.51,0,0
9,Muraidih OCP,BCCL,opencast,2026-04-20,1,5,2,11.61,5,1,3,6.24,3.41,2.47,0,0
9,Muraidih OCP,BCCL,opencast,2026-04-27,0,7,0,8.7,4,0,1,5.69,3.15,6.05,0,0
9,Muraidih OCP,BCCL,opencast,2026-05-04,4,0,2,2.9,0,1,2,11.75,3.69,7.1,0,0
9,Muraidih OCP,BCCL,opencast,2026-05-11,2,1,3,4.74,4,1,0,9.37,4.24,0.0,0,0
9,Muraidih OCP,BCCL,opencast,2026-05-18,3,8,2,1.66,1,1,0,0.81,2.4,3.5,0,0
9,Muraidih OCP,BCCL,opencast,2026-05-25,0,4,1,6.87,2,1,1,7.7,4.84,6.19,0,0
9,Muraidih OCP,BCCL,opencast,2026-06-01,2,3,1,5.61,1,1,0,17.96,4.6,4.55,0,0
9,Muraidih OCP,BCCL,opencast,2026-06-08,1,8,0,4.78,4,1,0,0.0,5.28,3.88,0,1
9,Muraidih OCP,BCCL,opencast,2026-06-15,1,1,1,8.17,1,0,0,7.71,5.43,3.05,0,0
9,Muraidih OCP,BCCL,opencast,2026-06-22,2,4,3,3.04,2,1,1,9.91,3.84,4.19,0,0
9,Muraidih OCP,BCCL,opencast,2026-06-29,3,4,0,6.66,2,0,1,15.14,0.31,4.24,0,0
9,Muraidih OCP,BCCL,opencast,2026-07-06,3,6,2,7.72,5,1,1,11.15,2.42,6.8,1,0
9,Muraidih OCP,BCCL,opencast,2026-07-13,4,5,0,5.43,0,1,1,12.66,3.76,1.27,1,0
9,Muraidih OCP,BCCL,opencast,2026-07-20,5,3,1,10.36,4,0,2,4.19,2.87,3.19,1,0
9,Muraidih OCP,BCCL,opencast,2026-07-27,5,8,1,9.3,6,1,0,12.81,2.8,6.14,1,0
9,Muraidih OCP,BCCL,opencast,2026-08-03,2,3,0,8.37,4,4,3,12.77,1.11,5.49,1,0
9,Muraidih OCP,BCCL,opencast,2026-08-10,4,2,1,8.54,0,6,4,15.86,1.61,3.85,1,1
9,Muraidih OCP,BCCL,opencast,2026-08-17,2,3,1,9.72,3,5,3,10.08,5.99,5.31,1,0
9,Muraidih OCP,BCCL,opencast,2026-08-24,2,5,4,8.55,1,3,1,11.98,1.01,6.18,1,1
9,Muraidih OCP,BCCL,opencast,2026-08-31,5,10,3,7.95,3,1,3,17.6,1.69,2.05,1,0
9,Muraidih OCP,BCCL,opencast,2026-09-07,1,5,0,5.36,1,1,1,7.39,2.51,6.48,1,0
9,Muraidih OCP,BCCL,opencast,2026-09-14,4,5,2,10.23,4,2,2,6.36,6.18,3.53,1,0
9,Muraidih OCP,BCCL,opencast,2026-09-21,5,3,1,10.56,3,1,2,9.01,0.0,1.92,1,1
10,Maheshpur OCP,BCCL,opencast,2026-01-05,1,3,0,6.15,3,2,1,4.66,4.43,5.01,0,0
10,Maheshpur OCP,BCCL,opencast,2026-01-12,2,2,2,6.63,4,3,0,16.08,3.1,5.39,0,1
10,Maheshpur OCP,BCCL,opencast,2026-01-19,2,5,3,4.45,4,1,1,10.66,5.05,5.61,0,1
10,Maheshpur OCP,BCCL,opencast,2026-01-26,2,6,1,6.73,3,0,0,11.08,5.11,4.37,0,0
10,Maheshpur OCP,BCCL,opencast,2026-02-02,3,5,5,9.26,2,2,1,22.4,2.53,3.02,0,0
10,Maheshpur OCP,BCCL,opencast,2026-02-09,2,1,1,8.43,3,0,1,8.93,2.93,4.97,0,0
10,Maheshpur OCP,BCCL,opencast,2026-02-16,2,5,2,4.97,1,3,1,14.61,2.93,3.41,0,0
10,Maheshpur OCP,BCCL,opencast,2026-02-23,2,4,1,7.3,1,1,0,15.29,4.95,6.96,0,0
10,Maheshpur OCP,BCCL,opencast,2026-03-02,2,1,3,6.7,2,1,0,7.13,7.17,2.69,0,0
10,Maheshpur OCP,BCCL,opencast,2026-03-09,1,3,1,5.35,4,1,1,12.09,5.09,4.75,0,1
10,Maheshpur OCP,BCCL,opencast,2026-03-16,3,3,1,6.33,3,4,3,10.0,3.7,6.18,0,0
10,Maheshpur OCP,BCCL,opencast,2026-03-23,4,7,2,6.9,5,1,1,5.01,4.8,7.94,0,0
10,Maheshpur OCP,BCCL,opencast,2026-03-30,2,3,1,4.95,6,2,1,11.3,6.67,2.64,0,0
10,Maheshpur OCP,BCCL,opencast,2026-04-06,1,4,1,7.42,5,2,2,17.83,3.16,5.36,0,1
10,Maheshpur OCP,BCCL,opencast,2026-04-13,1,0,1,8.22,2,0,2,7.46,4.02,2.41,0,0
10,Maheshpur OCP,BCCL,opencast,2026-04-20,2,3,2,2.29,3,1,0,14.32,1.62,9.49,0,0
10,Maheshpur OCP,BCCL,opencast,2026-04-27,1,2,0,9.01,2,2,2,2.87,4.48,4.33,0,0
10,Maheshpur OCP,BCCL,opencast,2026-05-04,3,4,2,6.48,5,0,0,16.92,3.66,6.84,0,0
10,Maheshpur OCP,BCCL,opencast,2026-05-11,1,4,1,6.37,2,2,1,8.07,2.66,6.0,0,1
10,Maheshpur OCP,BCCL,opencast,2026-05-18,2,3,2,8.02,3,3,1,12.12,4.58,4.25,0,0
10,Maheshpur OCP,BCCL,opencast,2026-05-25,3,3,1,5.65,2,0,0,9.56,2.03,7.67,0,0
10,Maheshpur OCP,BCCL,opencast,2026-06-01,4,2,1,7.01,1,2,1,10.73,1.31,4.5,0,0
10,Maheshpur OCP,BCCL,opencast,2026-06-08,2,6,3,6.06,2,2,0,8.25,2.66,1.37,0,0
10,Maheshpur OCP,BCCL,opencast,2026-06-15,1,2,0,10.02,2,0,0,2.76,1.75,5.1,0,0
10,Maheshpur OCP,BCCL,opencast,2026-06-22,1,1,0,5.36,0,2,2,7.31,2.16,4.99,0,0
10,Maheshpur OCP,BCCL,opencast,2026-06-29,1,5,2,4.85,1,1,3,17.44,2.46,4.03,0,0
10,Maheshpur OCP,BCCL,opencast,2026-07-06,1,3,1,7.3,6,0,4,4.67,4.91,1.06,1,0
10,Maheshpur OCP,BCCL,opencast,2026-07-13,3,8,3,6.35,2,1,1,8.58,4.8,6.65,1,1
10,Maheshpur OCP,BCCL,opencast,2026-07-20,11,9,1,5.63,2,1,1,11.13,4.43,6.32,1,1
10,Maheshpur OCP,BCCL,opencast,2026-07-27,6,6,0,5.61,3,1,1,13.01,5.21,0.0,1,0
10,Maheshpur OCP,BCCL,opencast,2026-08-03,0,7,0,2.3,1,1,3,11.16,1.38,3.88,1,0
10,Maheshpur OCP,BCCL,opencast,2026-08-10,2,8,1,10.4,3,2,2,6.3,6.47,3.83,1,0
10,Maheshpur OCP,BCCL,opencast,2026-08-17,4,5,2,9.91,3,0,2,12.16,4.02,1.95,1,1
10,Maheshpur OCP,BCCL,opencast,2026-08-24,4,6,1,7.31,4,1,0,10.66,2.99,5.0,1,0
10,Maheshpur OCP,BCCL,opencast,2026-08-31,5,4,0,2.58,7,1,0,16.9,6.42,7.32,1,1
10,Maheshpur OCP,BCCL,opencast,2026-09-07,0,10,4,7.82,1,0,2,9.5,5.52,2.73,1,1
10,Maheshpur OCP,BCCL,opencast,2026-09-14,2,2,1,4.7,4,7,5,2.92,1.7,6.89,1,0
10,Maheshpur OCP,BCCL,opencast,2026-09-21,2,6,1,10.93,1,0,0,11.31,1.3,4.07,1,0
11,Shatabdi OCP,BCCL,opencast,2026-01-05,2,3,1,9.52,2,3,1,9.45,2.27,9.22,0,0
11,Shatabdi OCP,BCCL,opencast,2026-01-12,3,9,1,5.57,0,1,1,4.16,5.38,5.0,0,0
11,Shatabdi OCP,BCCL,opencast,2026-01-19,1,3,1,2.72,1,0,0,9.64,6.24,8.18,0,0
11,Shatabdi OCP,BCCL,opencast,2026-01-26,1,4,1,7.02,1,0,0,9.1,1.43,4.58,0,0
11,Shatabdi OCP,BCCL,opencast,2026-02-02,5,2,4,6.12,2,1,1,11.83,6.57,3.69,0,0
11,Shatabdi OCP,BCCL,opencast,2026-02-09,2,1,2,2.72,3,0,0,4.27,6.37,10.46,0,0
11,Shatabdi OCP,BCCL,opencast,2026-02-16,2,2,4,4.74,3,0,0,4.64,5.05,3.55,0,0
11,Shatabdi OCP,BCCL,opencast,2026-02-23,1,4,2,4.02,3,2,2,6.32,1.41,4.35,0,0
11,Shatabdi OCP,BCCL,opencast,2026-03-02,4,4,1,7.84,4,1,2,4.63,2.96,4.01,0,0
11,Shatabdi OCP,BCCL,opencast,2026-03-09,0,2,2,4.82,1,1,2,3.17,3.47,7.15,0,0
11,Shatabdi OCP,BCCL,opencast,2026-03-16,2,5,0,5.76,3,0,0,3.4,0.0,4.86,0,0
11,Shatabdi OCP,BCCL,opencast,2026-03-23,3,2,0,7.19,1,1,2,8.07,3.79,2.98,0,0
11,Shatabdi OCP,BCCL,opencast,2026-03-30,4,2,1,6.19,3,2,3,16.17,3.41,8.32,0,0
11,Shatabdi OCP,BCCL,opencast,2026-04-06,2,6,2,8.01,5,2,1,0.17,1.4,5.02,0,0
11,Shatabdi OCP,BCCL,opencast,2026-04-13,2,6,1,5.43,1,2,1,16.01,1.18,9.19,0,0
11,Shatabdi OCP,BCCL,opencast,2026-04-20,3,6,1,6.86,1,0,1,14.08,5.43,4.67,0,0
11,Shatabdi OCP,BCCL,opencast,2026-04-27,1,3,0,5.68,2,1,0,5.37,1.48,4.87,0,0
11,Shatabdi OCP,BCCL,opencast,2026-05-04,4,8,2,8.21,2,0,0,3.25,5.05,1.44,0,0
11,Shatabdi OCP,BCCL,opencast,2026-05-11,2,5,1,5.99,2,1,0,9.67,2.74,5.08,0,0
11,Shatabdi OCP,BCCL,opencast,2026-05-18,1,4,1,4.94,4,1,3,0.69,4.31,3.9,0,0
11,Shatabdi OCP,BCCL,opencast,2026-05-25,1,3,0,6.61,2,2,0,10.04,3.44,3.78,0,0
11,Shatabdi OCP,BCCL,opencast,2026-06-01,1,4,0,4.99,1,0,0,0.0,0.8,6.52,0,0
11,Shatabdi OCP,BCCL,opencast,2026-06-08,3,3,2,6.5,3,0,1,6.53,4.77,4.87,0,0
11,Shatabdi OCP,BCCL,opencast,2026-06-15,5,2,0,4.31,1,4,0,2.35,1.92,5.83,0,0
11,Shatabdi OCP,BCCL,opencast,2026-06-22,2,1,2,6.92,1,1,2,9.96,1.68,2.4,0,0
11,Shatabdi OCP,BCCL,opencast,2026-06-29,1,4,2,6.43,2,5,3,20.41,6.5,7.62,0,0
11,Shatabdi OCP,BCCL,opencast,2026-07-06,2,3,2,7.63,3,2,1,3.48,3.22,10.15,1,1
11,Shatabdi OCP,BCCL,opencast,2026-07-13,2,8,1,4.63,1,3,2,9.95,5.87,4.43,1,0
11,Shatabdi OCP,BCCL,opencast,2026-07-20,3,2,2,8.2,7,3,3,9.12,7.22,4.77,1,0
11,Shatabdi OCP,BCCL,opencast,2026-07-27,4,6,1,13.4,5,1,1,10.03,1.49,4.48,1,0
11,Shatabdi OCP,BCCL,opencast,2026-08-03,1,2,0,7.05,1,0,3,4.6,5.51,1.99,1,0
11,Shatabdi OCP,BCCL,opencast,2026-08-10,4,2,0,7.19,6,3,1,15.56,5.97,8.14,1,0
11,Shatabdi OCP,BCCL,opencast,2026-08-17,4,3,2,8.11,1,2,0,19.35,5.46,8.37,1,0
11,Shatabdi OCP,BCCL,opencast,2026-08-24,2,2,1,7.28,2,2,1,14.77,1.25,6.09,1,0
11,Shatabdi OCP,BCCL,opencast,2026-08-31,1,6,3,7.45,7,3,2,3.16,6.74,4.67,1,1
11,Shatabdi OCP,BCCL,opencast,2026-09-07,2,4,2,12.82,2,2,2,9.84,5.08,5.52,1,0
11,Shatabdi OCP,BCCL,opencast,2026-09-14,6,3,1,10.69,5,1,2,3.9,4.08,4.73,1,0
11,Shatabdi OCP,BCCL,opencast,2026-09-21,3,4,2,7.99,1,6,1,15.16,0.0,4.61,1,0
12,Eastern UG,BCCL,underground,2026-01-05,2,5,0,5.57,3,0,3,11.36,2.7,8.77,0,0
12,Eastern UG,BCCL,underground,2026-01-12,2,4,1,6.04,5,4,2,1.77,2.66,2.0,0,0
12,Eastern UG,BCCL,underground,2026-01-19,4,1,1,4.31,1,1,3,8.26,5.69,4.1,0,1
12,Eastern UG,BCCL,underground,2026-01-26,1,5,1,7.49,3,0,3,12.49,3.31,1.69,0,0
12,Eastern UG,BCCL,underground,2026-02-02,0,4,1,2.05,6,0,2,0.0,2.21,8.02,0,0
12,Eastern UG,BCCL,underground,2026-02-09,3,2,0,6.03,2,0,2,9.37,3.92,8.05,0,0
12,Eastern UG,BCCL,underground,2026-02-16,2,3,0,8.47,2,2,1,12.16,2.05,1.71,0,0
12,Eastern UG,BCCL,underground,2026-02-23,1,5,1,6.26,1,4,2,9.01,1.09,6.14,0,0
12,Eastern UG,BCCL,underground,2026-03-02,0,5,0,5.67,1,1,1,18.67,5.27,9.92,0,0
12,Eastern UG,BCCL,underground,2026-03-09,0,6,1,8.52,3,0,0,9.35,2.66,4.96,0,0
12,Eastern UG,BCCL,underground,2026-03-16,3,4,3,7.39,1,0,3,9.09,4.35,6.8,0,0
12,Eastern UG,BCCL,underground,2026-03-23,1,4,1,7.49,6,1,1,16.24,2.92,4.42,0,0
12,Eastern UG,BCCL,underground,2026-03-30,1,4,2,4.05,1,1,1,20.71,3.29,1.73,0,1
12,Eastern UG,BCCL,underground,2026-04-06,1,4,2,4.38,4,1,1,13.45,2.49,3.02,0,0
12,Eastern UG,BCCL,underground,2026-04-13,0,2,1,1.0,4,2,2,1.21,6.76,4.86,0,0
12,Eastern UG,BCCL,underground,2026-04-20,2,2,0,5.29,4,2,2,8.09,5.21,9.61,0,0
12,Eastern UG,BCCL,underground,2026-04-27,1,8,1,7.6,1,0,2,16.17,6.76,6.06,0,0
12,Eastern UG,BCCL,underground,2026-05-04,3,2,2,5.12,4,0,0,6.47,6.04,6.52,0,0
12,Eastern UG,BCCL,underground,2026-05-11,2,6,0,4.07,3,0,1,9.7,3.11,3.45,0,0
12,Eastern UG,BCCL,underground,2026-05-18,0,3,0,8.14,2,1,1,9.95,3.23,10.39,0,0
12,Eastern UG,BCCL,underground,2026-05-25,4,5,1,4.4,2,2,2,11.81,4.61,4.04,0,1
12,Eastern UG,BCCL,underground,2026-06-01,1,4,1,3.48,5,1,1,10.98,6.41,6.06,0,0
12,Eastern UG,BCCL,underground,2026-06-08,2,1,2,3.26,5,2,1,14.01,2.5,2.2,0,0
12,Eastern UG,BCCL,underground,2026-06-15,1,0,2,7.27,3,0,4,0.0,6.09,4.32,0,0
12,Eastern UG,BCCL,underground,2026-06-22,2,3,1,7.64,6,0,1,16.29,1.29,3.81,0,0
12,Eastern UG,BCCL,underground,2026-06-29,3,4,1,6.15,3,1,2,4.07,6.61,4.28,0,0
12,Eastern UG,BCCL,underground,2026-07-06,5,4,2,5.19,3,4,1,6.83,3.55,0.46,1,1
12,Eastern UG,BCCL,underground,2026-07-13,2,7,1,8.8,8,1,1,19.77,7.8,4.1,1,0
12,Eastern UG,BCCL,underground,2026-07-20,3,10,1,5.11,5,2,2,1.76,0.56,4.35,1,0
12,Eastern UG,BCCL,underground,2026-07-27,1,2,2,9.24,4,3,5,3.56,2.42,6.53,1,0
12,Eastern UG,BCCL,underground,2026-08-03,2,6,3,6.99,5,1,2,12.61,6.31,5.62,1,0
12,Eastern UG,BCCL,underground,2026-08-10,7,7,2,7.0,6,1,1,10.93,6.19,7.54,1,0
12,Eastern UG,BCCL,underground,2026-08-17,4,7,1,9.34,4,3,1,15.76,6.86,3.22,1,0
12,Eastern UG,BCCL,underground,2026-08-24,5,5,1,9.09,4,2,1,15.05,2.57,6.63,1,1
12,Eastern UG,BCCL,underground,2026-08-31,4,5,2,8.23,4,2,4,12.47,6.57,6.15,1,0
12,Eastern UG,BCCL,underground,2026-09-07,4,9,0,10.68,2,0,4,7.1,3.75,7.17,1,0
12,Eastern UG,BCCL,underground,2026-09-14,2,7,2,5.98,6,1,0,11.59,2.75,5.13,1,0
12,Eastern UG,BCCL,underground,2026-09-21,1,5,4,6.83,1,3,1,3.61,5.41,4.5,1,0
