mine_id,mine_name,date,pm10
6,Barora OCP,2026-08-28,42.36
6,Barora OCP,2026-08-29,57.68
6,Barora OCP,2026-08-30,38.62
6,Barora OCP,2026-08-31,45.18
6,Barora OCP,2026-09-01,64.95
6,Barora OCP,2026-09-02,59.64
6,Barora OCP,2026-09-03,51.14
6,Barora OCP,2026-09-04,55.18
6,Barora OCP,2026-09-05,50.58
6,Barora OCP,2026-09-06,54.38
6,Barora OCP,2026-09-07,47.38
6,Barora OCP,2026-09-08,49.2
6,Barora OCP,2026-09-09,48.89
6,Barora OCP,2026-09-10,47.74
6,Barora OCP,2026-09-11,65.44
6,Barora OCP,2026-09-12,62.7
6,Barora OCP,2026-09-13,45.68
6,Barora OCP,2026-09-14,43.06
6,Barora OCP,2026-09-15,53.43
6,Barora OCP,2026-09-16,76.55
6,Barora OCP,2026-09-17,44.72
6,Barora OCP,2026-09-18,53.39
6,Barora OCP,2026-09-19,55.89
6,Barora OCP,2026-09-20,53.91
6,Barora OCP,2026-09-21,50.42
7,Govindpur OCP,2026-06-01,66.55
7,Govindpur OCP,2026-06-02,59.54
7,Govindpur OCP,2026-06-03,63.46
7,Govindpur OCP,2026-06-04,60.89
7,Govindpur OCP,2026-06-05,63.94
7,Govindpur OCP,2026-06-06,70.84
7,Govindpur OCP,2026-06-07,68.31
7,Govindpur OCP,2026-06-08,78.25
7,Govindpur OCP,2026-06-09,67.17
7,Govindpur OCP,2026-06-10,48.31
7,Govindpur OCP,2026-06-11,63.47
7,Govindpur OCP,2026-06-12,62.1
7,Govindpur OCP,2026-06-13,74.2
7,Govindpur OCP,2026-06-14,45.33
7,Govindpur OCP,2026-06-15,60.58
7,Govindpur OCP,2026-06-16,48.19
7,Govindpur OCP,2026-06-17,60.13
7,Govindpur OCP,2026-06-18,52.85
7,Govindpur OCP,2026-06-19,59.79
7,Govindpur OCP,2026-06-20,40.9
7,Govindpur OCP,2026-06-21,62.93
7,Govindpur OCP,2026-06-22,57.06
7,Govindpur OCP,2026-06-23,56.52
7,Govindpur OCP,2026-06-24,74.5
7,Govindpur OCP,2026-06-25,51.18
7,Govindpur OCP,2026-06-26,58.42
7,Govindpur OCP,2026-06-27,56.0
7,Govindpur OCP,2026-06-28,56.98
7,Govindpur OCP,2026-06-29,77.22
7,Govindpur OCP,2026-06-30,55.64
7,Govindpur OCP,2026-07-01,49.33
7,Govindpur OCP,2026-07-02,73.71
7,Govindpur OCP,2026-07-03,51.92
7,Govindpur OCP,2026-07-04,38.95
7,Govindpur OCP,2026-07-05,47.59
7,Govindpur OCP,2026-07-06,42.53
7,Govindpur OCP,2026-07-07,37.0
7,Govindpur OCP,2026-07-08,51.37
7,Govindpur OCP,2026-07-09,54.3
7,Govindpur OCP,2026-07-10,66.81
7,Govindpur OCP,2026-07-11,61.29
7,Govindpur OCP,2026-07-12,60.84
7,Govindpur OCP,2026-07-13,46.07
7,Govindpur OCP,2026-07-14,63.85
7,Govindpur OCP,2026-07-15,68.91
7,Govindpur OCP,2026-07-16,58.95
7,Govindpur OCP,2026-07-17,59.23
7,Govindpur OCP,2026-07-18,42.35
7,Govindpur OCP,2026-07-19,65.54
7,Govindpur OCP,2026-07-20,72.81
7,Govindpur OCP,2026-07-21,58.23
7,Govindpur OCP,2026-07-22,49.06
7,Govindpur OCP,2026-07-23,53.38
7,Govindpur OCP,2026-07-24,50.8
7,Govindpur OCP,2026-07-25,51.4
7,Govindpur OCP,2026-07-26,61.48
7,Govindpur OCP,2026-07-27,57.79
7,Govindpur OCP,2026-07-28,65.04
7,Govindpur OCP,2026-07-29,58.71
7,Govindpur OCP,2026-07-30,46.36
7,Govindpur OCP,2026-07-31,49.99
7,Govindpur OCP,2026-08-01,49.37
7,Govindpur OCP,2026-08-02,53.14
7,Govindpur OCP,2026-08-03,72.95
7,Govindpur OCP,2026-08-04,74.55
7,Govindpur OCP,2026-08-05,63.37
7,Govindpur OCP,2026-08-06,56.19
7,Govindpur OCP,2026-08-07,41.38
7,Govindpur OCP,2026-08-08,57.2
7,Govindpur OCP,2026-08-09,47.1
7,Govindpur OCP,2026-08-10,71.31
7,Govindpur OCP,2026-08-11,38.94
7,Govindpur OCP,2026-08-12,58.84
7,Govindpur OCP,2026-08-13,46.26
7,Govindpur OCP,2026-08-14,54.9
7,Govindpur OCP,2026-08-15,61.66
7,Govindpur OCP,2026-08-16,65.22
7,Govindpur OCP,2026-08-17,54.39
7,Govindpur OCP,2026-08-18,62.61
7,Govindpur OCP,2026-08-19,48.38
7,Govindpur OCP,2026-08-20,57.46
7,Govindpur OCP,2026-08-21,65.02
7,Govindpur OCP,2026-08-22,58.32
7,Govindpur OCP,2026-08-23,49.71
7,Govindpur OCP,2026-08-24,52.21
7,Govindpur OCP,2026-08-25,65.16
7,Govindpur OCP,2026-08-26,44.08
7,Govindpur OCP,2026-08-27,45.56
7,Govindpur OCP,2026-08-28,61.02
7,Govindpur OCP,2026-08-29,50.61
7,Govindpur OCP,2026-08-30,40.47
7,Govindpur OCP,2026-08-31,68.51
7,Govindpur OCP,2026-09-01,44.0
7,Govindpur OCP,2026-09-02,53.01
7,Govindpur OCP,2026-09-03,48.8
7,Govindpur OCP,2026-09-04,52.02
7,Govindpur OCP,2026-09-05,46.15
7,Govindpur OCP,2026-09-06,62.14
7,Govindpur OCP,2026-09-07,56.11
7,Govindpur OCP,2026-09-08,64.84
7,Govindpur OCP,2026-09-09,48.91
7,Govindpur OCP,2026-09-10,76.33
7,Govindpur OCP,2026-09-11,35.95
7,Govindpur OCP,2026-09-12,39.15
7,Govindpur OCP,2026-09-13,72.53
7,Govindpur OCP,2026-09-14,59.74
7,Govindpur OCP,2026-09-15,58.41
7,Govindpur OCP,2026-09-16,59.31
7,Govindpur OCP,2026-09-17,60.71
7,Govindpur OCP,2026-09-18,58.0
7,Govindpur OCP,2026-09-19,45.34
7,Govindpur OCP,2026-09-20,63.18
7,Govindpur OCP,2026-09-21,61.61
8,Block-II OCP,2026-06-01,69.28
8,Block-II OCP,2026-06-02,72.64
8,Block-II OCP,2026-06-03,58.3
8,Block-II OCP,2026-06-04,42.72
8,Block-II OCP,2026-06-05,72.73
8,Block-II OCP,2026-06-06,44.82
8,Block-II OCP,2026-06-07,58.38
8,Block-II OCP,2026-06-08,52.43
8,Block-II OCP,2026-06-09,50.69
8,Block-II OCP,2026-06-10,62.64
8,Block-II OCP,2026-06-11,57.44
8,Block-II OCP,2026-06-12,60.13
8,Block-II OCP,2026-06-13,46.84
8,Block-II OCP,2026-06-14,53.26
8,Block-II OCP,2026-06-15,47.3
8,Block-II OCP,2026-06-16,53.01
8,Block-II OCP,2026-06-17,53.81
8,Block-II OCP,2026-06-18,73.44
8,Block-II OCP,2026-06-19,52.41
8,Block-II OCP,2026-06-20,33.74
8,Block-II OCP,2026-06-21,68.95
8,Block-II OCP,2026-06-22,59.49
8,Block-II OCP,2026-06-23,53.69
8,Block-II OCP,2026-06-24,50.63
8,Block-II OCP,2026-06-25,45.53
8,Block-II OCP,2026-06-26,74.38
8,Block-II OCP,2026-06-27,55.52
8,Block-II OCP,2026-06-28,37.62
8,Block-II OCP,2026-06-29,58.28
8,Block-II OCP,2026-06-30,67.06
8,Block-II OCP,2026-07-01,56.56
8,Block-II OCP,2026-07-02,45.98
8,Block-II OCP,2026-07-03,45.09
8,Block-II OCP,2026-07-04,45.83
8,Block-II OCP,2026-07-05,70.22
8,Block-II OCP,2026-07-06,54.28
8,Block-II OCP,2026-07-07,38.21
8,Block-II OCP,2026-07-08,58.84
8,Block-II OCP,2026-07-09,56.41
8,Block-II OCP,2026-07-10,50.51
8,Block-II OCP,2026-07-11,44.8
8,Block-II OCP,2026-07-12,44.36
8,Block-II OCP,2026-07-13,65.87
8,Block-II OCP,2026-07-14,57.48
8,Block-II OCP,2026-07-15,59.79
8,Block-II OCP,2026-07-16,57.45
8,Block-II OCP,2026-07-17,58.28
8,Block-II OCP,2026-07-18,50.32
8,Block-II OCP,2026-07-19,52.94
8,Block-II OCP,2026-07-20,66.65
8,Block-II OCP,2026-07-21,69.15
8,Block-II OCP,2026-07-22,42.78
8,Block-II OCP,2026-07-23,52.92
8,Block-II OCP,2026-07-24,63.39
8,Block-II OCP,2026-07-25,73.82
8,Block-II OCP,2026-07-26,72.82
8,Block-II OCP,2026-07-27,47.04
8,Block-II OCP,2026-07-28,67.75
8,Block-II OCP,2026-07-29,55.59
8,Block-II OCP,2026-07-30,65.44
8,Block-II OCP,2026-07-31,62.88
8,Block-II OCP,2026-08-01,42.36
8,Block-II OCP,2026-08-02,60.5
8,Block-II OCP,2026-08-03,65.06
8,Block-II OCP,2026-08-04,54.8
8,Block-II OCP,2026-08-05,52.54
8,Block-II OCP,2026-08-06,39.28
8,Block-II OCP,2026-08-07,61.84
8,Block-II OCP,2026-08-08,57.09
8,Block-II OCP,2026-08-09,45.78
8,Block-II OCP,2026-08-10,51.74
8,Block-II OCP,2026-08-11,56.55
8,Block-II OCP,2026-08-12,49.41
8,Block-II OCP,2026-08-13,55.03
8,Block-II OCP,2026-08-14,37.5
8,Block-II OCP,2026-08-15,68.49
8,Block-II OCP,2026-08-16,55.16
8,Block-II OCP,2026-08-17,44.01
8,Block-II OCP,2026-08-18,30.4
8,Block-II OCP,2026-08-19,65.29
8,Block-II OCP,2026-08-20,60.58
8,Block-II OCP,2026-08-21,57.11
8,Block-II OCP,2026-08-22,63.64
8,Block-II OCP,2026-08-23,63.61
8,Block-II OCP,2026-08-24,56.94
8,Block-II OCP,2026-08-25,52.46
8,Block-II OCP,2026-08-26,50.83
8,Block-II OCP,2026-08-27,59.21
8,Block-II OCP,2026-08-28,68.97
8,Block-II OCP,2026-08-29,53.97
8,Block-II OCP,2026-08-30,69.76
8,Block-II OCP,2026-08-31,58.73
8,Block-II OCP,2026-09-01,58.81
8,Block-II OCP,2026-09-02,79.05
8,Block-II OCP,2026-09-03,71.53
8,Block-II OCP,2026-09-04,71.79
8,Block-II OCP,2026-09-05,47.02
8,Block-II OCP,2026-09-06,76.92
8,Block-II OCP,2026-09-07,54.18
8,Block-II OCP,2026-09-08,52.73
8,Block-II OCP,2026-09-09,33.41
8,Block-II OCP,2026-09-10,58.26
8,Block-II OCP,2026-09-11,44.17
8,Block-II OCP,2026-09-12,59.08
8,Block-II OCP,2026-09-13,43.38
8,Block-II OCP,2026-09-14,72.98
8,Block-II OCP,2026-09-15,60.52
8,Block-II OCP,2026-09-16,77.8
8,Block-II OCP,2026-09-17,44.77
8,Block-II OCP,2026-09-18,70.49
8,Block-II OCP,2026-09-19,36.97
8,Block-II OCP,2026-09-20,57.08
8,Block-II OCP,2026-09-21,48.68
9,Muraidih OCP,2026-06-01,50.52
9,Muraidih OCP,2026-06-02,49.84
9,Muraidih OCP,2026-06-03,45.85
9,Muraidih OCP,2026-06-04,42.4
9,Muraidih OCP,2026-06-05,50.58
9,Muraidih OCP,2026-06-06,56.16
9,Muraidih OCP,2026-06-07,66.64
9,Muraidih OCP,2026-06-08,57.95
9,Muraidih OCP,2026-06-09,66.67
9,Muraidih OCP,2026-06-10,40.22
9,Muraidih OCP,2026-06-11,50.67
9,Muraidih OCP,2026-06-12,62.11
9,Muraidih OCP,2026-06-13,58.43
9,Muraidih OCP,2026-06-14,46.39
9,Muraidih OCP,2026-06-15,64.34
9,Muraidih OCP,2026-06-16,49.69
9,Muraidih OCP,2026-06-17,47.23
9,Muraidih OCP,2026-06-18,59.87
9,Muraidih OCP,2026-06-19,55.06
9,Muraidih OCP,2026-06-20,49.77
9,Muraidih OCP,2026-06-21,49.43
9,Muraidih OCP,2026-06-22,44.3
9,Muraidih OCP,2026-06-23,51.04
9,Muraidih OCP,2026-06-24,66.0
9,Muraidih OCP,2026-06-25,57.45
9,Muraidih OCP,2026-06-26,64.59
9,Muraidih OCP,2026-06-27,60.16
9,Muraidih OCP,2026-06-28,48.88
9,Muraidih OCP,2026-06-29,38.51
9,Muraidih OCP,2026-06-30,45.73
9,Muraidih OCP,2026-07-01,48.29
9,Muraidih OCP,2026-07-02,47.51
9,Muraidih OCP,2026-07-03,64.81
9,Muraidih OCP,2026-07-04,64.71
9,Muraidih OCP,2026-07-05,77.12
9,Muraidih OCP,2026-07-06,47.36
9,Muraidih OCP,2026-07-07,70.97
9,Muraidih OCP,2026-07-08,70.91
9,Muraidih OCP,2026-07-09,52.68
9,Muraidih OCP,2026-07-10,59.74
9,Muraidih OCP,2026-07-11,67.41
9,Muraidih OCP,2026-07-12,54.41
9,Muraidih OCP,2026-07-13,53.64
9,Muraidih OCP,2026-07-14,48.73
9,Muraidih OCP,2026-07-15,31.4
9,Muraidih OCP,2026-07-16,55.7
9,Muraidih OCP,2026-07-17,47.9
9,Muraidih OCP,2026-07-18,44.25
9,Muraidih OCP,2026-07-19,59.22
9,Muraidih OCP,2026-07-20,40.49
9,Muraidih OCP,2026-07-21,63.06
9,Muraidih OCP,2026-07-22,59.84
9,Muraidih OCP,2026-07-23,51.0
9,Muraidih OCP,2026-07-24,54.37
9,Muraidih OCP,2026-07-25,43.1
9,Muraidih OCP,2026-07-26,62.5
9,Muraidih OCP,2026-07-27,56.87
9,Muraidih OCP,2026-07-28,57.62
9,Muraidih OCP,2026-07-29,60.02
9,Muraidih OCP,2026-07-30,48.58
9,Muraidih OCP,2026-07-31,39.81
9,Muraidih OCP,2026-08-01,64.57
9,Muraidih OCP,2026-08-02,61.89
9,Muraidih OCP,2026-08-03,49.65
9,Muraidih OCP,2026-08-04,59.09
9,Muraidih OCP,2026-08-05,67.58
9,Muraidih OCP,2026-08-06,66.39
9,Muraidih OCP,2026-08-07,49.35
9,Muraidih OCP,2026-08-08,40.11
9,Muraidih OCP,2026-08-09,41.83
9,Muraidih OCP,2026-08-10,51.88
9,Muraidih OCP,2026-08-11,69.62
9,Muraidih OCP,2026-08-12,47.72
9,Muraidih OCP,2026-08-13,49.04
9,Muraidih OCP,2026-08-14,48.83
9,Muraidih OCP,2026-08-15,49.68
9,Muraidih OCP,2026-08-16,54.89
9,Muraidih OCP,2026-08-17,42.2
9,Muraidih OCP,2026-08-18,65.84
9,Muraidih OCP,2026-08-19,53.55
9,Muraidih OCP,2026-08-20,79.79
9,Muraidih OCP,2026-08-21,43.26
9,Muraidih OCP,2026-08-22,70.9
9,Muraidih OCP,2026-08-23,68.91
9,Muraidih OCP,2026-08-24,50.88
9,Muraidih OCP,2026-08-25,51.05
9,Muraidih OCP,2026-08-26,45.79
9,Muraidih OCP,2026-08-27,45.9
9,Muraidih OCP,2026-08-28,54.99
9,Muraidih OCP,2026-08-29,55.21
9,Muraidih OCP,2026-08-30,38.98
9,Muraidih OCP,2026-08-31,77.94
9,Muraidih OCP,2026-09-01,52.4
9,Muraidih OCP,2026-09-02,55.66
9,Muraidih OCP,2026-09-03,48.74
9,Muraidih OCP,2026-09-04,52.33
9,Muraidih OCP,2026-09-05,51.42
9,Muraidih OCP,2026-09-06,54.97
9,Muraidih OCP,2026-09-07,54.85
9,Muraidih OCP,2026-09-08,63.05
9,Muraidih OCP,2026-09-09,57.27
9,Muraidih OCP,2026-09-10,62.04
9,Muraidih OCP,2026-09-11,54.9
9,Muraidih OCP,2026-09-12,57.31
9,Muraidih OCP,2026-09-13,52.59
9,Muraidih OCP,2026-09-14,65.03
9,Muraidih OCP,2026-09-15,58.23
9,Muraidih OCP,2026-09-16,53.42
9,Muraidih OCP,2026-09-17,53.12
9,Muraidih OCP,2026-09-18,53.91
9,Muraidih OCP,2026-09-19,55.3
9,Muraidih OCP,2026-09-20,54.44
9,Muraidih OCP,2026-09-21,49.41
10,Maheshpur OCP,2026-06-01,62.65
10,Maheshpur OCP,2026-06-02,63.28
10,Maheshpur OCP,2026-06-03,72.84
10,Maheshpur OCP,2026-06-04,48.96
10,Maheshpur OCP,2026-06-05,61.66
10,Maheshpur OCP,2026-06-06,35.91
10,Maheshpur OCP,2026-06-07,63.29
10,Maheshpur OCP,2026-06-08,40.43
10,Maheshpur OCP,2026-06-09,45.16
10,Maheshpur OCP,2026-06-10,58.32
10,Maheshpur OCP,2026-06-11,48.79
10,Maheshpur OCP,2026-06-12,47.42
10,Maheshpur OCP,2026-06-13,50.15
10,Maheshpur OCP,2026-06-14,62.3
10,Maheshpur OCP,2026-06-15,45.67
10,Maheshpur OCP,2026-06-16,54.46
10,Maheshpur OCP,2026-06-17,51.21
10,Maheshpur OCP,2026-06-18,63.2
10,Maheshpur OCP,2026-06-19,63.48
10,Maheshpur OCP,2026-06-20,36.65
10,Maheshpur OCP,2026-06-21,65.45
10,Maheshpur OCP,2026-06-22,48.89
10,Maheshpur OCP,2026-06-23,57.36
10,Maheshpur OCP,2026-06-24,45.61
10,Maheshpur OCP,2026-06-25,58.71
10,Maheshpur OCP,2026-06-26,80.51
10,Maheshpur OCP,2026-06-27,56.27
10,Maheshpur OCP,2026-06-28,50.4
10,Maheshpur OCP,2026-06-29,52.68
10,Maheshpur OCP,2026-06-30,40.31
10,Maheshpur OCP,2026-07-01,69.49
10,Maheshpur OCP,2026-07-02,58.13
10,Maheshpur OCP,2026-07-03,44.51
10,Maheshpur OCP,2026-07-04,44.84
10,Maheshpur OCP,2026-07-05,55.15
10,Maheshpur OCP,2026-07-06,64.32
10,Maheshpur OCP,2026-07-07,43.49
10,Maheshpur OCP,2026-07-08,66.13
10,Maheshpur OCP,2026-07-09,54.08
10,Maheshpur OCP,2026-07-10,45.7
10,Maheshpur OCP,2026-07-11,50.32
10,Maheshpur OCP,2026-07-12,72.49
10,Maheshpur OCP,2026-07-13,41.12
10,Maheshpur OCP,2026-07-14,47.68
10,Maheshpur OCP,2026-07-15,64.53
10,Maheshpur OCP,2026-07-16,57.16
10,Maheshpur OCP,2026-07-17,47.09
10,Maheshpur OCP,2026-07-18,64.65
10,Maheshpur OCP,2026-07-19,65.12
10,Maheshpur OCP,2026-07-20,58.31
10,Maheshpur OCP,2026-07-21,48.88
10,Maheshpur OCP,2026-07-22,50.42
10,Maheshpur OCP,2026-07-23,57.85
10,Maheshpur OCP,2026-07-24,41.88
10,Maheshpur OCP,2026-07-25,68.28
10,Maheshpur OCP,2026-07-26,72.0
10,Maheshpur OCP,2026-07-27,52.64
10,Maheshpur OCP,2026-07-28,58.56
10,Maheshpur OCP,2026-07-29,66.86
10,Maheshpur OCP,2026-07-30,74.56
10,Maheshpur OCP,2026-07-31,70.57
10,Maheshpur OCP,2026-08-01,37.64
10,Maheshpur OCP,2026-08-02,51.84
10,Maheshpur OCP,2026-08-03,60.01
10,Maheshpur OCP,2026-08-04,50.06
10,Maheshpur OCP,2026-08-05,72.83
10,Maheshpur OCP,2026-08-06,71.29
10,Maheshpur OCP,2026-08-07,46.84
10,Maheshpur OCP,2026-08-08,53.38
10,Maheshpur OCP,2026-08-09,47.5
10,Maheshpur OCP,2026-08-10,53.05
10,Maheshpur OCP,2026-08-11,52.75
10,Maheshpur OCP,2026-08-12,64.54
10,Maheshpur OCP,2026-08-13,46.12
10,Maheshpur OCP,2026-08-14,28.83
10,Maheshpur OCP,2026-08-15,38.95
10,Maheshpur OCP,2026-08-16,44.72
10,Maheshpur OCP,2026-08-17,48.44
10,Maheshpur OCP,2026-08-18,56.87
10,Maheshpur OCP,2026-08-19,44.2
10,Maheshpur OCP,2026-08-20,42.89
10,Maheshpur OCP,2026-08-21,45.71
10,Maheshpur OCP,2026-08-22,43.84
10,Maheshpur OCP,2026-08-23,49.46
10,Maheshpur OCP,2026-08-24,49.03
10,Maheshpur OCP,2026-08-25,61.89
10,Maheshpur OCP,2026-08-26,45.1
10,Maheshpur OCP,2026-08-27,51.42
10,Maheshpur OCP,2026-08-28,49.55
10,Maheshpur OCP,2026-08-29,63.09
10,Maheshpur OCP,2026-08-30,53.46
10,Maheshpur OCP,2026-08-31,65.51
10,Maheshpur OCP,2026-09-01,43.48
10,Maheshpur OCP,2026-09-02,54.51
10,Maheshpur OCP,2026-09-03,49.24
10,Maheshpur OCP,2026-09-04,42.74
10,Maheshpur OCP,2026-09-05,54.32
10,Maheshpur OCP,2026-09-06,72.33
10,Maheshpur OCP,2026-09-07,46.47
10,Maheshpur OCP,2026-09-08,53.73
10,Maheshpur OCP,2026-09-09,41.88
10,Maheshpur OCP,2026-09-10,40.41
10,Maheshpur OCP,2026-09-11,47.13
10,Maheshpur OCP,2026-09-12,50.5
10,Maheshpur OCP,2026-09-13,50.94
10,Maheshpur OCP,2026-09-14,52.74
10,Maheshpur OCP,2026-09-15,38.52
10,Maheshpur OCP,2026-09-16,48.74
10,Maheshpur OCP,2026-09-17,60.02
10,Maheshpur OCP,2026-09-18,41.42
10,Maheshpur OCP,2026-09-19,51.45
10,Maheshpur OCP,2026-09-20,57.93
10,Maheshpur OCP,2026-09-21,47.18
11,Shatabdi OCP,2026-06-01,58.42
11,Shatabdi OCP,2026-06-02,39.79
11,Shatabdi OCP,2026-06-03,63.88
11,Shatabdi OCP,2026-06-04,58.66
11,Shatabdi OCP,2026-06-05,55.56
11,Shatabdi OCP,2026-06-06,66.25
11,Shatabdi OCP,2026-06-07,51.71
11,Shatabdi OCP,2026-06-08,48.82
11,Shatabdi OCP,2026-06-09,68.73
11,Shatabdi OCP,2026-06-10,73.41
11,Shatabdi OCP,2026-06-11,48.07
11,Shatabdi OCP,2026-06-12,53.86
11,Shatabdi OCP,2026-06-13,65.45
11,Shatabdi OCP,2026-06-14,54.22
11,Shatabdi OCP,2026-06-15,60.95
11,Shatabdi OCP,2026-06-16,62.8
11,Shatabdi OCP,2026-06-17,49.38
11,Shatabdi OCP,2026-06-18,59.19
11,Shatabdi OCP,2026-06-19,54.94
11,Shatabdi OCP,2026-06-20,42.83
11,Shatabdi OCP,2026-06-21,45.1
11,Shatabdi OCP,2026-06-22,48.48
11,Shatabdi OCP,2026-06-23,64.29
11,Shatabdi OCP,2026-06-24,64.61
11,Shatabdi OCP,2026-06-25,62.5
11,Shatabdi OCP,2026-06-26,59.4
11,Shatabdi OCP,2026-06-27,59.13
11,Shatabdi OCP,2026-06-28,57.78
11,Shatabdi OCP,2026-06-29,59.08
11,Shatabdi OCP,2026-06-30,59.75
11,Shatabdi OCP,2026-07-01,40.96
11,Shatabdi OCP,2026-07-02,47.1
11,Shatabdi OCP,2026-07-03,44.71
11,Shatabdi OCP,2026-07-04,66.07
11,Shatabdi OCP,2026-07-05,71.54
11,Shatabdi OCP,2026-07-06,33.31
11,Shatabdi OCP,2026-07-07,70.65
11,Shatabdi OCP,2026-07-08,55.87
11,Shatabdi OCP,2026-07-09,65.13
11,Shatabdi OCP,2026-07-10,60.06
11,Shatabdi OCP,2026-07-11,69.4
11,Shatabdi OCP,2026-07-12,57.1
11,Shatabdi OCP,2026-07-13,41.37
11,Shatabdi OCP,2026-07-14,53.94
11,Shatabdi OCP,2026-07-15,60.16
11,Shatabdi OCP,2026-07-16,52.84
11,Shatabdi OCP,2026-07-17,61.58
11,Shatabdi OCP,2026-07-18,54.34
11,Shatabdi OCP,2026-07-19,49.04
11,Shatabdi OCP,2026-07-20,44.14
11,Shatabdi OCP,2026-07-21,51.08
11,Shatabdi OCP,2026-07-22,57.05
11,Shatabdi OCP,2026-07-23,35.41
11,Shatabdi OCP,2026-07-24,47.2
11,Shatabdi OCP,2026-07-25,35.03
11,Shatabdi OCP,2026-07-26,48.83
11,Shatabdi OCP,2026-07-27,66.97
11,Shatabdi OCP,2026-07-28,43.14
11,Shatabdi OCP,2026-07-29,62.03
11,Shatabdi OCP,2026-07-30,83.49
11,Shatabdi OCP,2026-07-31,69.54
11,Shatabdi OCP,2026-08-01,56.34
11,Shatabdi OCP,2026-08-02,63.58
11,Shatabdi OCP,2026-08-03,41.3
11,Shatabdi OCP,2026-08-04,39.27
11,Shatabdi OCP,2026-08-05,55.29
11,Shatabdi OCP,2026-08-06,58.99
11,Shatabdi OCP,2026-08-07,65.94
11,Shatabdi OCP,2026-08-08,49.31
11,Shatabdi OCP,2026-08-09,56.93
11,Shatabdi OCP,2026-08-10,56.59
11,Shatabdi OCP,2026-08-11,53.69
11,Shatabdi OCP,2026-08-12,54.28
11,Shatabdi OCP,2026-08-13,46.45
11,Shatabdi OCP,2026-08-14,57.8
11,Shatabdi OCP,2026-08-15,56.95
11,Shatabdi OCP,2026-08-16,50.6
11,Shatabdi OCP,2026-08-17,61.66
11,Shatabdi OCP,2026-08-18,65.28
11,Shatabdi OCP,2026-08-19,61.77
11,Shatabdi OCP,2026-08-20,44.58
11,Shatabdi OCP,2026-08-21,56.0
11,Shatabdi OCP,2026-08-22,45.89
11,Shatabdi OCP,2026-08-23,55.97
11,Shatabdi OCP,2026-08-24,45.92
11,Shatabdi OCP,2026-08-25,67.77
11,Shatabdi OCP,2026-08-26,62.83
11,Shatabdi OCP,2026-08-27,66.53
11,Shatabdi OCP,2026-08-28,65.52
11,Shatabdi OCP,2026-08-29,52.29
11,Shatabdi OCP,2026-08-30,50.74
11,Shatabdi OCP,2026-08-31,72.42
11,Shatabdi OCP,2026-09-01,53.35
11,Shatabdi OCP,2026-09-02,41.45
11,Shatabdi OCP,2026-09-03,65.07
11,Shatabdi OCP,2026-09-04,56.44
11,Shatabdi OCP,2026-09-05,70.06
11,Shatabdi OCP,2026-09-06,57.43
11,Shatabdi OCP,2026-09-07,54.8
11,Shatabdi OCP,2026-09-08,70.26
11,Shatabdi OCP,2026-09-09,39.62
11,Shatabdi OCP,2026-09-10,49.15
11,Shatabdi OCP,2026-09-11,46.13
11,Shatabdi OCP,2026-09-12,33.05
11,Shatabdi OCP,2026-09-13,63.73
11,Shatabdi OCP,2026-09-14,49.43
11,Shatabdi OCP,2026-09-15,64.05
11,Shatabdi OCP,2026-09-16,58.89
11,Shatabdi OCP,2026-09-17,61.07
11,Shatabdi OCP,2026-09-18,50.45
11,Shatabdi OCP,2026-09-19,47.36
11,Shatabdi OCP,2026-09-20,55.9
11,Shatabdi OCP,2026-09-21,64.19
12,Eastern UG,2026-06-01,54.5
12,Eastern UG,2026-06-02,47.98
12,Eastern UG,2026-06-03,43.01
12,Eastern UG,2026-06-04,57.04
12,Eastern UG,2026-06-05,49.46
12,Eastern UG,2026-06-06,54.28
12,Eastern UG,2026-06-07,52.61
12,Eastern UG,2026-06-08,50.56
12,Eastern UG,2026-06-09,57.94
12,Eastern UG,2026-06-10,60.55
12,Eastern UG,2026-06-11,74.65
12,Eastern UG,2026-06-12,62.58
12,Eastern UG,2026-06-13,70.94
12,Eastern UG,2026-06-14,46.81
12,Eastern UG,2026-06-15,38.99
12,Eastern UG,2026-06-16,54.86
12,Eastern UG,2026-06-17,63.58
12,Eastern UG,2026-06-18,62.01
12,Eastern UG,2026-06-19,67.11
12,Eastern UG,2026-06-20,29.63
12,Eastern UG,2026-06-21,67.53
12,Eastern UG,2026-06-22,58.35
12,Eastern UG,2026-06-23,39.56
12,Eastern UG,2026-06-24,62.24
12,Eastern UG,2026-06-25,56.69
12,Eastern UG,2026-06-26,58.81
12,Eastern UG,2026-06-27,64.99
12,Eastern UG,2026-06-28,59.3
12,Eastern UG,2026-06-29,40.27
12,Eastern UG,2026-06-30,53.57
12,Eastern UG,2026-07-01,38.82
12,Eastern UG,2026-07-02,61.49
12,Eastern UG,2026-07-03,68.98
12,Eastern UG,2026-07-04,42.59
12,Eastern UG,2026-07-05,48.29
12,Eastern UG,2026-07-06,46.18
12,Eastern UG,2026-07-07,50.46
12,Eastern UG,2026-07-08,59.12
12,Eastern UG,2026-07-09,50.57
12,Eastern UG,2026-07-10,61.53
12,Eastern UG,2026-07-11,65.65
12,Eastern UG,2026-07-12,66.02
12,Eastern UG,2026-07-13,43.82
12,Eastern UG,2026-07-14,68.86
12,Eastern UG,2026-07-15,69.66
12,Eastern UG,2026-07-16,70.53
12,Eastern UG,2026-07-17,53.42
